PO_ID,Product_ID,Order_Date,Promised_ETA_Date,Actual_Arrival_Date,Qty_Ordered,Qty_Received
PO-01088,SKU-037,10-02-2024,2024-10-16,2024-10-21,293,293.0
PO-02308,SKU-078,09-11-2024,2024-10-02,2024-10-02,383,383.0
PO-00885,SKU-030,2025-03-05,2025-03-26,2025-03-26,461,461.0
PO-00459,SKU-016,2024-06-05,2024-06-26,2024-07-10,380,380.0
PO-02412,SKU-081,2025-05-07,2025-05-21,2025-05-22,366,366.0
PO-02161,SKU-073,06-Nov-2024,2024-11-24,2024-11-27,482,482.0
PO-02617,SKU-088,2024-06-26,2024-07-10,2024-07-10,529,529.0
PO-00018,SKU-001,12-Mar-2025,2025-03-30,2025-04-13,609,609.0
PO-02735,SKU-092,2024-05-08,2024-05-22,2024-05-25,489,489.0
PO-02156,SKU-073,2024-07-10,2024-07-28,2024-07-28,432,432.0
PO-00002,SKU-001,2024-02-21,2024-03-10,2024-03-22,477,477.0
PO-02775,SKU-093,2025-01-29,2025-02-19,2025-02-19,473,473.0
PO-01895,SKU-064,12-25-2024,2025-01-08,2025-01-09,309,309.0
PO-01577,SKU-053,05/11/2025,2025-11-26,2025-11-26,479,479.0
PO-02819,SKU-095,2024-03-27,2024-04-10,2024-04-15,501,438.0
PO-02422,SKU-081,24-Dec-2025,2026-01-07,,393,
PO-02062,SKU-070,2024-01-17,2024-01-31,2024-02-01,434,434.0
PO-00784,SKU-027,2024-05-08,2024-05-29,2024-06-09,375,375.0
PO-00592,SKU-020,2025-05-14,2025-06-01,2025-06-02,199,199.0
PO-01730,SKU-058,2025-10-15,2025-11-02,2025-11-02,425,425.0
PO-02057,SKU-069,09-24-2025,2025-10-15,2025-10-15,387,387.0
PO-02039,SKU-069,2024-07-24,2024-08-14,2024-08-15,381,381.0
PO-01259,SKU-043,2024-08-21,2024-09-11,2024-09-14,378,378.0
PO-02695,SKU-090,2025-09-03,2025-09-17,2025-09-17,450,450.0
PO-01624,SKU-055,2024-10-02,2024-10-23,2024-10-24,473,473.0
PO-01341,SKU-045,12-17-2025,2025-12-31,,571,
PO-00804,SKU-027,10-15-2025,2025-11-05,2025-11-05,478,478.0
PO-01981,SKU-067,2024-09-11,2024-09-29,2024-10-02,233,233.0
PO-01543,SKU-052,07-23-2025,2025-08-10,2025-08-12,484,484.0
PO-01279,SKU-043,17/12/2025,2026-01-07,,558,
PO-02723,SKU-091,02-Jul-2025,2025-07-16,2025-07-16,315,315.0
PO-00307,SKU-011,2024-07-03,,2024-07-18,497,497.0
PO-01834,SKU-062,2024-10-30,2024-11-20,2024-11-21,286,286.0
PO-02375,SKU-080,2025-01-01,2025-01-22,2025-01-22,438,438.0
PO-02377,SKU-080,2025-02-12,2025-03-05,2025-03-05,514,395.0
PO-01273,SKU-043,2025-08-06,2025-08-27,2025-08-27,445,445.0
PO-01669,SKU-056,2025-07-30,2025-08-17,2025-08-18,418,418.0
PO-01314,SKU-045,2024-03-20,2024-04-03,2024-04-06,429,429.0
PO-00576,SKU-020,2024-03-27,2024-04-14,2024-04-30,330,330.0
PO-01086,SKU-037,14/08/2024,2024-08-28,2024-08-29,401,401.0
PO-01737,SKU-059,2024-04-24,2024-05-15,2024-06-05,301,301.0
PO-00471,SKU-016,26/03/2025,2025-04-16,2025-04-19,302,302.0
PO-02011,SKU-068,11/09/2024,2024-10-02,2024-10-06,479,479.0
PO-01409,SKU-048,2024-07-17,2024-08-04,2024-08-04,463,463.0
PO-02513,SKU-084,29-Oct-2025,2025-11-16,2025-11-16,479,479.0
PO-02329,SKU-079,2024-01-17,2024-01-31,2024-02-01,331,331.0
PO-02795,SKU-094,2024-07-03,2024-07-17,2024-07-17,246,246.0
PO-00931,SKU-032,2024-03-27,2024-04-14,2024-04-27,365,365.0
PO-02784,SKU-093,2025-09-17,2025-10-08,2025-10-08,418,418.0
PO-01671,SKU-056,2025-09-24,2025-10-12,2025-10-13,380,270.0
PO-02094,SKU-071,2024-03-13,2024-03-31,2024-04-16,376,376.0
PO-02826,SKU-095,11-Sep-2024,2024-09-25,2024-09-25,438,438.0
PO-02362,SKU-080,2024-02-21,2024-03-13,2024-03-14,504,504.0
PO-00822,SKU-028,2024-11-13,2024-12-04,2024-12-06,490,490.0
PO-02531,SKU-085,2024-12-25,2025-01-15,2025-01-16,332,332.0
PO-00227,SKU-008,2025-04-16,2025-05-04,2025-05-04,674,674.0
PO-01532,SKU-052,2024-10-23,2024-11-10,2024-11-10,393,393.0
PO-02304,SKU-078,2024-05-29,2024-06-19,2024-07-07,360,360.0
PO-01539,SKU-052,2025-04-02,2025-04-20,2025-04-25,505,505.0
PO-02360,SKU-080,2024-01-10,2024-01-31,2024-02-01,557,557.0
PO-02633,SKU-088,2025-07-09,2025-07-23,2025-07-23,462,462.0
PO-02157,SKU-073,2024-08-07,2024-08-25,2024-08-25,433,433.0
PO-01144,SKU-039,09-25-2024,2024-10-13,2024-10-13,551,551.0
PO-00148,SKU-005,2025-12-24,2026-01-07,,443,
PO-01374,SKU-047,2024-02-28,2024-03-13,2024-03-13,303,303.0
PO-01191,SKU-040,12-Nov-2025,2025-11-26,2025-11-28,513,513.0
PO-00998,SKU-034,2024-09-18,2024-10-06,2024-10-07,348,348.0
PO-01187,SKU-040,2025-08-06,2025-08-20,2025-08-21,372,372.0
PO-00181,SKU-007,2024-01-31,2024-02-14,2024-02-14,337,237.0
PO-02980,SKU-100,2024-12-18,2025-01-01,2025-01-03,572,572.0
PO-02112,SKU-071,2025-06-04,2025-06-22,2025-06-23,407,407.0
PO-00720,SKU-024,2025-12-24,2026-01-11,,497,
PO-01453,SKU-049,2025-07-23,2025-08-10,2025-08-12,378,318.0
PO-01432,SKU-049,2024-02-21,2024-03-10,2024-03-17,405,405.0
PO-00333,SKU-012,06-Mar-2024,2024-03-20,2024-03-20,-604,604.0
PO-01462,SKU-050,2024-02-07,2024-02-21,2024-02-21,432,432.0
PO-01365,SKU-046,16/07/2025,2025-08-03,2025-08-03,470,470.0
PO-00636,SKU-022,08/05/2024,2024-05-22,2024-05-25,363,363.0
PO-01907,SKU-064,2025-10-08,2025-10-22,2025-10-22,254,254.0
PO-00346,SKU-012,2025-01-22,2025-02-05,2025-02-07,496,496.0
PO-02286,SKU-077,2025-04-09,2025-04-23,2025-04-25,490,490.0
PO-02691,SKU-090,21-May-2025,2025-06-04,2025-06-07,561,561.0
PO-02316,SKU-078,2025-04-09,2025-04-30,2025-05-17,441,441.0
PO-02648,SKU-089,2024-06-19,2024-07-03,2024-07-03,480,480.0
PO-00677,SKU-023,2025-01-08,2025-01-29,2025-01-29,371,371.0
PO-02474,SKU-083,04-23-2025,2025-05-14,2025-05-25,394,394.0
PO-02496,SKU-084,2024-08-21,2024-09-08,2024-09-08,490,490.0
PO-02814,SKU-094,2025-10-15,2025-10-29,2025-10-31,319,319.0
PO-01904,SKU-064,2025-07-30,2025-08-13,2025-08-14,391,391.0
PO-02460,SKU-083,06-05-2024,2024-06-26,2024-07-15,371,371.0
PO-00969,SKU-033,2024-10-30,2024-11-20,2024-11-20,356,356.0
PO-02555,SKU-086,2024-07-03,2024-07-21,2024-07-21,495,495.0
PO-01024,SKU-035,2024-06-12,2024-06-30,2024-06-30,359,359.0
PO-01903,SKU-064,2025-07-09,2025-07-23,2025-07-24,366,366.0
PO-02145,SKU-072,2025-10-15,2025-11-05,2025-11-05,327,327.0
PO-02868,SKU-096,2025-06-18,2025-07-02,2025-07-04,319,319.0
PO-01884,SKU-064,2024-03-27,2024-04-10,2024-04-10,323,323.0
PO-01146,SKU-039,2024-11-13,2024-12-01,2024-12-04,503,503.0
PO-00206,SKU-007,2025-10-15,2025-10-29,2025-10-29,306,306.0
PO-01582,SKU-054,01-10-2024,2024-01-24,2024-01-26,300,300.0
PO-02010,SKU-068,21-Aug-2024,2024-09-11,2024-09-11,374,374.0
PO-01238,SKU-042,2025-04-02,2025-04-16,2025-04-18,373,373.0
PO-02624,SKU-088,2024-12-11,2024-12-25,2024-12-25,551,551.0
PO-02200,SKU-074,18-Jun-2025,2025-07-09,2025-07-21,372,372.0
PO-00009,SKU-001,2024-07-31,2024-08-18,2024-08-18,367,367.0
PO-00338,SKU-012,03/07/2024,2024-07-17,2024-07-18,463,463.0
PO-00679,SKU-023,2025-02-26,2025-03-19,2025-03-21,231,231.0
PO-01512,SKU-051,2025-06-18,2025-07-09,2025-07-18,498,498.0
PO-00766,SKU-026,2025-01-29,2025-02-12,2025-02-12,616,616.0
PO-01740,SKU-059,2024-07-17,2024-08-07,2024-08-09,296,296.0
PO-02875,SKU-096,2025-11-26,2025-12-10,2025-12-12,263,263.0
PO-01990,SKU-067,2025-04-30,2025-05-18,2025-05-19,363,363.0
PO-00481,SKU-016,2025-12-10,2025-12-31,,345,
PO-02424,SKU-082,2024-01-31,2024-02-18,2024-03-08,346,346.0
PO-02428,SKU-082,2024-05-15,2024-06-02,2024-06-04,507,507.0
PO-00294,SKU-010,2025-07-30,2025-08-17,2025-08-21,364,364.0
PO-00737,SKU-025,2025-02-26,2025-03-12,2025-03-13,300,300.0
PO-01353,SKU-046,2024-10-02,2024-10-20,2024-10-20,564,433.0
PO-00921,SKU-031,2025-06-18,2025-07-02,2025-07-03,304,304.0
PO-02936,SKU-098,2025-12-24,2026-01-11,,487,
PO-00154,SKU-006,2024-05-22,2024-06-05,2024-06-05,514,393.0
PO-01038,SKU-035,2025-06-11,2025-06-29,2025-06-29,427,427.0
PO-01770,SKU-060,2024-07-31,2024-08-18,2024-08-20,241,241.0
PO-02353,SKU-079,2025-08-27,2025-09-10,2025-09-11,459,459.0
PO-01402,SKU-048,2024-01-17,2024-02-04,2024-02-25,285,285.0
PO-01647,SKU-056,2024-02-28,2024-03-17,2024-03-26,326,326.0
PO-02349,SKU-079,14-May-2025,2025-05-28,2025-05-28,513,513.0
PO-01514,SKU-051,2025-08-13,2025-09-03,2025-09-03,536,536.0
PO-01567,SKU-053,2025-03-26,2025-04-16,2025-04-17,566,566.0
PO-00565,SKU-019,2025-06-18,2025-07-06,2025-07-06,332,332.0
PO-02355,SKU-079,2025-10-22,2025-11-05,2025-11-06,384,384.0
PO-01875,SKU-063,27/08/2025,2025-09-10,2025-09-10,414,414.0
PO-02363,SKU-080,20/03/2024,2024-04-10,2024-04-13,463,463.0
PO-01407,SKU-048,2024-05-22,2024-06-09,2024-06-09,350,350.0
PO-02207,SKU-074,2025-12-10,2025-12-31,,376,
PO-02004,SKU-068,2024-03-27,2024-04-17,2024-04-21,283,283.0
PO-02862,SKU-096,15-Jan-2025,2025-01-29,2025-02-03,419,419.0
PO-02470,SKU-083,2025-01-15,2025-02-05,2025-02-05,400,400.0
PO-00340,SKU-012,14/08/2024,2024-08-28,2024-08-30,552,552.0
PO-00014,SKU-001,12-04-2024,2024-12-22,2024-12-22,318,318.0
PO-02059,SKU-069,2025-11-05,2025-11-26,2025-11-28,345,345.0
PO-01565,SKU-053,2025-01-29,2025-02-19,2025-02-19,442,442.0
PO-01888,SKU-064,2024-06-19,2024-07-03,2024-07-04,307,307.0
PO-01897,SKU-064,2025-02-12,2025-02-26,2025-02-27,352,352.0
PO-00349,SKU-012,2025-04-09,2025-04-23,2025-04-24,548,548.0
PO-02710,SKU-091,2024-09-04,2024-09-18,2024-09-18,299,299.0
PO-01436,SKU-049,2024-05-29,2024-06-16,2024-06-17,453,453.0
PO-00033,SKU-002,2024-02-14,2024-03-03,2024-03-18,506,506.0
PO-02893,SKU-097,2025-02-05,2025-02-23,2025-03-14,397,397.0
PO-00024,SKU-001,06/08/2025,2025-08-24,2025-08-24,399,399.0
PO-02056,SKU-069,2025-09-03,2025-09-24,2025-09-25,389,389.0
PO-00367,SKU-013,17-Jul-2024,2024-08-07,2024-08-07,398,398.0
PO-01721,SKU-058,2025-02-26,2025-03-16,2025-03-29,517,517.0
PO-01752,SKU-059,2025-05-14,2025-06-04,2025-06-19,392,392.0
PO-01054,SKU-036,31-Jul-2024,2024-08-14,2024-08-18,342,309.0
PO-01102,SKU-037,2025-09-10,2025-09-24,2025-09-25,358,358.0
PO-01838,SKU-062,2025-02-12,2025-03-05,2025-03-05,294,215.0
PO-00560,SKU-019,19-Feb-2025,2025-03-09,2025-03-23,417,417.0
PO-01139,SKU-039,15-May-2024,2024-06-02,2024-06-03,494,494.0
PO-00073,SKU-003,2024-11-20,2024-12-04,2024-12-04,423,423.0
PO-02550,SKU-086,2024-03-06,2024-03-24,2024-04-01,538,538.0
PO-02717,SKU-091,2025-02-12,2025-02-26,2025-02-26,378,378.0
PO-02090,SKU-070,2025-12-03,2025-12-17,2025-12-17,406,406.0
PO-00363,SKU-013,2024-04-03,2024-04-24,2024-05-12,335,335.0
PO-01960,SKU-066,2025-04-30,2025-05-21,2025-06-09,265,248.0
PO-02602,SKU-087,20/08/2025,2025-09-07,2025-09-07,382,382.0
PO-00136,SKU-005,19/03/2025,2025-04-02,2025-04-02,302,302.0
PO-00660,SKU-022,2025-11-19,2025-12-03,2025-12-07,357,357.0
PO-01672,SKU-056,2025-10-15,2025-11-02,2025-11-04,415,415.0
PO-02364,SKU-080,2024-04-10,2024-05-01,2024-05-20,430,430.0
PO-00189,SKU-007,2024-08-14,2024-08-28,2024-08-28,312,312.0
PO-02430,SKU-082,2024-07-10,2024-07-28,2024-07-28,342,342.0
PO-02466,SKU-083,2024-10-16,2024-11-06,2024-11-06,323,323.0
PO-01131,SKU-038,2025-10-15,2025-11-02,2025-11-02,422,422.0
PO-02549,SKU-086,07-Feb-2024,2024-02-25,2024-03-08,386,386.0
PO-00450,SKU-015,03-Dec-2025,2025-12-17,2025-12-19,426,426.0
PO-00806,SKU-027,2025-11-26,2025-12-17,2025-12-19,336,336.0
PO-01076,SKU-036,12-24-2025,2026-01-07,,281,
PO-01124,SKU-038,2025-05-07,2025-05-25,2025-05-28,472,472.0
PO-02266,SKU-076,2025-12-03,2025-12-24,2025-12-24,234,234.0
PO-02977,SKU-100,2024-10-16,2024-10-30,2024-10-30,553,553.0
PO-02152,SKU-073,2024-03-27,2024-04-14,2024-04-28,473,473.0
PO-02015,SKU-068,2024-12-25,2025-01-15,2025-01-19,339,339.0
PO-02653,SKU-089,2024-10-23,2024-11-06,2024-11-11,376,376.0
PO-02872,SKU-096,2025-09-24,2025-10-08,2025-10-09,319,319.0
PO-02851,SKU-096,04-03-2024,2024-04-17,2024-04-17,288,288.0
PO-00419,SKU-014,2025-12-17,2026-01-04,,612,
PO-00840,SKU-029,13/03/2024,2024-03-27,2024-03-29,581,581.0
PO-02348,SKU-079,2025-04-23,2025-05-07,2025-05-07,342,342.0
PO-01814,SKU-061,06-18-2025,2025-07-06,2025-07-06,531,531.0
PO-00219,SKU-008,2024-09-11,2024-09-29,2024-10-02,544,544.0
PO-00968,SKU-033,2024-10-09,2024-10-30,2024-10-31,330,330.0
PO-01321,SKU-045,2024-08-28,2024-09-11,2024-09-16,494,494.0
PO-00184,SKU-007,2024-04-17,2024-05-01,2024-05-02,288,288.0
PO-00386,SKU-013,2025-11-12,2025-12-03,2025-12-04,527,402.0
PO-02569,SKU-086,2025-06-11,2025-06-29,2025-07-02,390,390.0
PO-00916,SKU-031,2025-02-19,2025-03-05,2025-03-09,310,310.0
PO-00533,SKU-018,2025-04-23,2025-05-07,2025-05-10,412,412.0
PO-00676,SKU-023,2024-12-11,2025-01-01,2025-01-02,333,333.0
PO-00348,SKU-012,2025-03-19,2025-04-02,2025-04-04,407,407.0
PO-02222,SKU-075,2024-10-30,2024-11-13,2024-11-17,415,415.0
PO-01156,SKU-039,2025-07-23,2025-08-10,2025-08-10,538,538.0
PO-01492,SKU-051,2024-02-28,2024-03-20,2024-03-21,623,623.0
PO-00484,SKU-017,2024-01-31,2024-02-14,2024-02-14,407,407.0
PO-01927,SKU-065,2025-01-29,2025-02-19,2025-02-20,493,493.0
PO-01249,SKU-042,03-Dec-2025,2025-12-17,2025-12-18,324,324.0
PO-00721,SKU-025,2024-02-07,2024-02-21,2024-02-21,487,487.0
PO-00410,SKU-014,2025-06-04,2025-06-22,2025-06-22,227,227.0
PO-01517,SKU-051,2025-10-29,2025-11-19,2025-11-22,428,428.0
PO-00259,SKU-009,2025-04-09,2025-04-23,2025-04-23,383,383.0
PO-00534,SKU-018,2025-05-14,2025-05-28,2025-05-28,534,534.0
PO-02854,SKU-096,2024-06-26,2024-07-10,2024-07-11,424,424.0
PO-02525,SKU-085,2024-08-07,2024-08-28,2024-08-31,254,197.0
PO-01774,SKU-060,13-Nov-2024,2024-12-01,2024-12-04,319,319.0
PO-00253,SKU-009,11-13-2024,2024-11-27,2024-11-27,391,391.0
PO-02712,SKU-091,10-16-2024,2024-10-30,2024-10-30,363,363.0
PO-00888,SKU-030,2025-05-21,2025-06-11,2025-06-22,542,542.0
PO-00839,SKU-029,2024-02-14,2024-02-28,2024-02-28,515,515.0
PO-02777,SKU-093,19/03/2025,2025-04-09,2025-04-09,421,421.0
PO-02753,SKU-092,2025-09-10,2025-09-24,2025-09-26,440,440.0
PO-00861,SKU-029,2025-08-06,2025-08-20,2025-08-24,448,448.0
PO-01545,SKU-052,2025-09-03,2025-09-21,2025-09-21,535,535.0
PO-02457,SKU-083,2024-03-06,2024-03-27,2024-03-27,492,492.0
PO-01376,SKU-047,2024-04-24,2024-05-08,2024-05-09,211,211.0
PO-00418,SKU-014,2025-12-10,2025-12-28,,482,
PO-02794,SKU-094,2024-06-05,2024-06-19,2024-06-19,317,317.0
PO-01296,SKU-044,2025-01-08,2025-01-22,2025-01-22,416,416.0
PO-00574,SKU-020,31-Jan-2024,2024-02-18,2024-03-10,340,247.0
PO-01043,SKU-035,01/10/2025,2025-10-19,2025-10-20,408,408.0
PO-00276,SKU-010,01/05/2024,2024-05-19,2024-05-19,443,443.0
PO-00626,SKU-021,30-Jul-2025,2025-08-13,2025-08-17,349,349.0
PO-01750,SKU-059,2025-03-26,2025-04-16,2025-04-18,453,453.0
PO-02759,SKU-092,2025-12-24,2026-01-07,,457,
PO-00715,SKU-024,27-Aug-2025,2025-09-14,2025-09-14,577,577.0
PO-02042,SKU-069,02/10/2024,2024-10-23,2024-10-24,412,412.0
PO-01497,SKU-051,2024-07-03,2024-07-24,2024-07-24,483,483.0
PO-00999,SKU-034,2024-10-09,2024-10-27,2024-10-27,411,411.0
PO-00602,SKU-020,2025-12-24,2026-01-11,,440,
PO-02789,SKU-094,2024-01-24,2024-02-07,2024-02-08,329,329.0
PO-00583,SKU-020,2024-09-18,2024-10-06,2024-10-06,326,326.0
PO-00696,SKU-024,2024-05-22,2024-06-09,2024-06-12,614,614.0
PO-00139,SKU-005,2025-05-28,2025-06-11,2025-06-13,337,337.0
PO-01120,SKU-038,08/01/2025,2025-01-26,2025-02-10,589,589.0
PO-02058,SKU-069,2025-10-15,2025-11-05,2025-11-08,345,345.0
PO-00212,SKU-008,2024-03-20,2024-04-07,2024-04-22,556,556.0
PO-00362,SKU-013,2024-03-06,2024-03-27,2024-03-29,469,469.0
PO-02358,SKU-079,2025-12-17,2025-12-31,,306,
PO-00302,SKU-011,2024-03-13,2024-03-27,2024-03-28,455,455.0
PO-01940,SKU-065,17-Dec-2025,2026-01-07,,537,
PO-00355,SKU-012,08-27-2025,2025-09-10,2025-09-10,533,533.0
PO-00697,SKU-024,2024-06-19,2024-07-07,2024-07-08,435,435.0
PO-00846,SKU-029,2024-08-07,2024-08-21,2024-08-21,558,558.0
PO-01614,SKU-055,2024-02-07,2024-02-28,2024-02-28,615,615.0
PO-01833,SKU-062,02/10/2024,2024-10-23,2024-10-23,285,285.0
PO-01837,SKU-062,15-Jan-2025,2025-02-05,2025-02-08,349,349.0
PO-00370,SKU-013,25-Sep-2024,2024-10-16,2024-10-16,590,590.0
PO-01921,SKU-065,2024-08-14,2024-09-04,2024-09-04,476,476.0
PO-02674,SKU-090,2024-03-27,2024-04-10,2024-04-11,448,448.0
PO-02267,SKU-076,12-24-2025,2026-01-14,,310,
PO-01078,SKU-037,2024-02-07,2024-02-21,2024-02-21,385,385.0
PO-02450,SKU-082,2025-10-29,2025-11-16,2025-11-16,359,359.0
PO-00049,SKU-002,05/03/2025,2025-03-23,2025-04-10,466,466.0
PO-02475,SKU-083,05-21-2025,2025-06-11,2025-06-21,357,357.0
PO-00949,SKU-032,2025-07-02,2025-07-20,2025-07-21,400,400.0
PO-02701,SKU-091,02-07-2024,2024-02-21,2024-02-23,391,391.0
PO-01015,SKU-034,2025-11-12,2025-11-30,2025-12-01,520,520.0
PO-02683,SKU-090,11-20-2024,2024-12-04,2024-12-09,352,352.0
PO-02203,SKU-074,2025-08-27,2025-09-17,2025-09-17,349,307.0
PO-00820,SKU-028,02/10/2024,2024-10-23,2024-10-23,312,312.0
PO-02656,SKU-089,2025-01-01,2025-01-15,2025-01-15,515,515.0
PO-01179,SKU-040,2025-01-22,2025-02-05,2025-02-06,402,402.0
PO-00008,SKU-001,07-17-2024,2024-08-04,2024-08-06,380,380.0
PO-02493,SKU-084,2024-06-19,2024-07-07,2024-07-07,382,382.0
PO-02560,SKU-086,2024-11-06,2024-11-24,2024-11-24,349,349.0
PO-02901,SKU-097,2025-09-10,2025-09-28,2025-09-29,333,333.0
PO-01493,SKU-051,2024-03-27,2024-04-17,2024-04-17,559,559.0
PO-02187, SKU-074 ,21/08/2024,2024-09-11,2024-09-14,371,371.0
PO-02067,SKU-070,05-15-2024,2024-05-29,2024-05-29,428,428.0
PO-02802,SKU-094,2024-12-25,2025-01-08,2025-01-08,348,348.0
PO-00324,SKU-011,2025-08-13,2025-08-27,2025-08-27,437,437.0
PO-00083,SKU-003,06-Aug-2025,2025-08-20,2025-08-20,433,433.0
PO-02791,SKU-094,2024-03-20,2024-04-03,2024-04-04,396,396.0
PO-02456,SKU-083,2024-02-07,2024-02-28,2024-02-28,422,422.0
PO-00356,SKU-012,09-24-2025,2025-10-08,2025-10-08,463,463.0
PO-00830,SKU-028,2025-06-18,2025-07-09,2025-07-22,490,490.0
PO-00693,SKU-024,2024-03-06,2024-03-24,2024-04-07,552,552.0
PO-00514,SKU-018,2024-01-24,2024-02-07,2024-02-07,483,483.0
PO-02557,SKU-086,2024-08-28,2024-09-15,2024-09-15,336,336.0
PO-00624,SKU-021,2025-06-04,2025-06-18,2025-06-18,356,356.0
PO-01358,SKU-046,2025-01-22,2025-02-09,2025-02-22,493,493.0
PO-00867,SKU-030,2024-01-10,2024-01-31,2024-02-01,463,463.0
PO-00472,SKU-016,23/04/2025,2025-05-14,2025-05-26,379,379.0
PO-00625,SKU-021,02-Jul-2025,2025-07-16,2025-07-16,348,348.0
PO-01064,SKU-036,2025-03-26,2025-04-09,2025-04-11,364,364.0
PO-01445,SKU-049,2025-01-08,2025-01-26,2025-02-04,480,480.0
PO-00662,SKU-022,24/12/2025,2026-01-07,,635,
PO-02739,SKU-092,2024-09-04,2024-09-18,2024-09-19,515,515.0
PO-02589,SKU-087,2024-10-09,2024-10-27,2024-10-27,519,519.0
PO-02920,SKU-098,12-04-2024,2024-12-22,2024-12-26,485,485.0
PO-00250,SKU-009,2024-09-04,2024-09-18,2024-09-18,286,286.0
PO-01005,SKU-034,2025-03-05,2025-03-23,2025-04-11,398,398.0
PO-01759,SKU-059,2025-11-12,2025-12-03,2025-12-04,293,293.0
PO-02708,SKU-091,2024-07-24,2024-08-07,2024-08-07,278,278.0
PO-02667,SKU-089,2025-09-17,2025-10-01,2025-10-03,492,492.0
PO-02167,SKU-073,2025-03-26,2025-04-13,2025-05-03,344,344.0
PO-01766,SKU-060,2024-04-24,2024-05-12,2024-05-12,284,284.0
PO-01575,SKU-053,2025-10-01,2025-10-22,2025-10-22,378,378.0
PO-00510,SKU-017,2025-10-29,2025-11-12,2025-11-14,406,406.0
PO-02773,SKU-093,2024-12-11,2025-01-01,2025-01-03,355,355.0
PO-01880,SKU-063,2025-12-10,2025-12-24,2025-12-24,456,456.0
PO-02514,SKU-084,2025-11-19,2025-12-07,2025-12-07,308,308.0
PO-02906,SKU-097,2025-12-24,2026-01-11,,433,
PO-00237,SKU-008,2025-12-10,2025-12-28,,465,
PO-02175,SKU-073,2025-11-05,2025-11-23,2025-11-26,370,370.0
PO-02471,SKU-083,2025-02-12,2025-03-05,2025-03-07,472,472.0
PO-02395,SKU-081,2024-04-17,2024-05-01,2024-05-04,319,319.0
PO-02441,SKU-082,16/04/2025,2025-05-04,2025-05-05,353,353.0
PO-02269,SKU-077,2024-02-28,2024-03-13,2024-03-13,497,497.0
PO-01315,SKU-045,2024-04-10,2024-04-24,2024-04-24,468,468.0
PO-00767,SKU-026,02-26-2025,2025-03-12,2025-03-12,593,593.0
PO-00914,SKU-031,2025-01-01,2025-01-15,2025-01-16,408,408.0
PO-00115,SKU-004,2025-10-15,2025-11-02,2025-11-02,354,354.0
PO-00373,SKU-013,2024-12-04,2024-12-25,2024-12-25,432,432.0
PO-01308,SKU-044,2025-10-29,2025-11-12,2025-11-14,464,464.0
PO-02606,SKU-087,2025-11-19,2025-12-07,2025-12-08,489,489.0
PO-00248,SKU-009,2024-07-24,2024-08-07,2024-08-07,334,334.0
PO-01992,SKU-067,2025-06-18,2025-07-06,2025-07-09,266,266.0
PO-02324,SKU-078,2025-10-22,2025-11-12,2025-11-15,488,488.0
PO-00310,SKU-011,2024-09-18,2024-10-02,2024-10-02,352,352.0
PO-02076,SKU-070,2024-12-25,2025-01-08,2025-01-11,273,193.0
PO-02208,SKU-074,17/12/2025,2026-01-07,,368,
PO-01438,SKU-049,2024-07-24,2024-08-11,2024-08-14,450,450.0
PO-01866,SKU-063,2024-12-11,2024-12-25,2024-12-27,500,500.0
PO-00741,SKU-025,06-11-2025,2025-06-25,2025-06-25,465,465.0
PO-02491,SKU-084,2024-04-17,2024-05-05,2024-05-07,474,474.0
PO-02729,SKU-091,11-26-2025,2025-12-10,2025-12-10,387,387.0
PO-00449,SKU-015,11-19-2025,2025-12-03,2025-12-03,398,292.0
PO-02614,SKU-088,2024-04-10,2024-04-24,2024-04-27,-419,419.0
PO-02979,SKU-100,11-27-2024,2024-12-11,2024-12-15,453,453.0
PO-00787,SKU-027,2024-07-24,2024-08-14,2024-08-14,487,487.0
PO-00318,SKU-011,2025-03-26,2025-04-09,2025-04-14,479,479.0
PO-00415,SKU-014,2025-10-01,2025-10-19,2025-10-20,373,373.0
PO-00218,SKU-008,2024-08-21,2024-09-08,2024-09-09,405,405.0
PO-02685,SKU-090,2025-01-01,2025-01-15,2025-01-16,491,491.0
PO-00101,SKU-004,11-20-2024,2024-12-08,2024-12-08,426,426.0
PO-00165,SKU-006,2025-02-05,2025-02-19,2025-02-19,370,370.0
PO-01938,SKU-065,2025-10-29,2025-11-19,2025-11-21,367,367.0
PO-01595,SKU-054,11-27-2024,2024-12-11,2024-12-13,235,235.0
PO-00007,SKU-001,2024-06-19,2024-07-07,2024-07-10,458,458.0
PO-02437,SKU-082,2024-12-25,2025-01-12,2025-01-13,331,331.0
PO-01605,SKU-054,2025-08-06,2025-08-20,2025-08-20,354,354.0
PO-01919,SKU-065,2024-06-19,2024-07-10,2024-07-25,487,487.0
PO-02985,SKU-100,16-Apr-2025,2025-04-30,2025-04-30,382,382.0
PO-02736,SKU-092,2024-06-05,2024-06-19,2024-06-21,472,472.0
PO-00306,SKU-011,12/06/2024,2024-06-26,2024-06-26,304,304.0
PO-02840,SKU-095,2025-08-20,2025-09-03,2025-09-06,467,467.0
PO-00290,SKU-010,2025-04-23,2025-05-11,2025-05-13,388,388.0
PO-02006,SKU-068,2024-05-08,2024-05-29,2024-06-14,390,390.0
PO-00132,SKU-005,12-04-2024,2024-12-18,2024-12-20,400,400.0
PO-01703,SKU-057,2025-11-19,2025-12-03,2025-12-05,512,512.0
